race,distance,latitude,longitude,elevation,elevation_delta
42.195 km,7.370655532699805,55.746863,37.54107,124.5,0.0
42.195 km,7.409254627428463,55.746688,37.54054,124.5,0.0
42.195 km,7.44684052464924,55.746527,37.540015,124.5,0.0
42.195 km,7.484732737027125,55.746392,37.539462,124.5,0.0
42.195 km,7.523688777487357,55.746245,37.5389,125.4,0.9000000000000057
42.195 km,7.561833769827633,55.746127,37.53833,124.5,-0.9000000000000057
42.195 km,7.599606181417903,55.746025,37.537757,123.4,0.0
42.195 km,7.639555941340601,55.745968,37.53713,124.5,1.0999999999999943
42.195 km,7.679317820625467,55.745993,37.5365,124.5,0.0
42.195 km,7.718436361534097,55.74607,37.535893,124.5,0.0
42.195 km,7.756429711536093,55.746203,37.535337,124.5,-0.9000000000000057
42.195 km,7.794423954265198,55.746392,37.534838,126.5,0.0
42.195 km,7.832478599377492,55.746628,37.5344,127.4,0.0
42.195 km,7.870122802421293,55.746885,37.534012,128.5,1.0999999999999943
42.195 km,7.905357929526973,55.747162,37.533742,130.5,1.0999999999999943
42.195 km,7.938194943866584,55.747442,37.533588,130.5,0.0
42.195 km,7.975121267882867,55.747763,37.533457,130.5,0.0
42.195 km,8.013825659579027,55.748097,37.533297,133.5,0.0
42.195 km,8.051015136173392,55.748428,37.533237,133.5,0.0
42.195 km,8.086328142009222,55.748743,37.533177,133.5,0.0
42.195 km,8.12598979044102,55.749098,37.533198,133.5,0.0
42.195 km,8.16588555142482,55.749455,37.533233,133.5,0.0
42.195 km,8.205289264534077,55.749803,37.533343,134.4,0.0
42.195 km,8.242674209844436,55.75012,37.533518,133.5,0.0
42.195 km,8.284811716582661,55.750345,37.534053,132.4,-1.0999999999999943
42.195 km,8.326407277081655,55.750502,37.534652,133.5,0.0
42.195 km,8.36393223200421,55.750647,37.53519,133.5,0.0
42.195 km,8.401598112872275,55.750807,37.535717,133.5,0.0
42.195 km,8.439894921258796,55.750945,37.536275,133.5,1.0999999999999943
42.195 km,8.47843589268111,55.751067,37.536848,133.5,0.0
42.195 km,8.517562471193742,55.751225,37.537402,133.5,0.0
42.195 km,8.555613634786765,55.751388,37.537933,132.4,0.0
42.195 km,8.59171370210908,55.751533,37.538445,131.4,0.0
42.195 km,8.629977709375643,55.751707,37.53897,130.5,0.0
42.195 km,8.668345672473178,55.75186,37.539517,129.4,0.0
42.195 km,8.706764271168991,55.752015,37.540063,129.4,0.0
42.195 km,8.746268225966425,55.752172,37.540627,128.5,0.0
42.195 km,8.785833164181613,55.752305,37.54121,128.5,0.0
42.195 km,8.825630710499741,55.75246,37.54178,128.5,0.0
42.195 km,8.863178737584994,55.752602,37.542322,128.5,0.0
42.195 km,8.902202208378826,55.752767,37.54287,128.5,0.0
42.195 km,8.94047637813262,55.752915,37.54342,129.4,0.0
42.195 km,8.978081934666026,55.753037,37.543978,129.4,0.0
42.195 km,9.016272783092878,55.753197,37.544515,129.4,0.0
42.195 km,9.05536927727474,55.753363,37.545063,129.4,0.0
42.195 km,9.093049963587172,55.75351,37.545603,130.5,0.0
42.195 km,9.131514703611506,55.753663,37.546152,130.5,0.0
42.195 km,9.16983057429171,55.753832,37.546682,130.5,0.0
42.195 km,9.20863823964542,55.754058,37.54715,129.4,0.0
42.195 km,9.244943554698196,55.754332,37.547458,128.5,0.0
42.195 km,9.281995335934296,55.75464,37.54768,129.4,0.0
42.195 km,9.321398225002039,55.754973,37.54789,130.5,0.0
42.195 km,9.357824679848475,55.755273,37.548117,130.5,0.0
42.195 km,9.394831761910973,55.755533,37.548483,130.5,0.0
42.195 km,9.43288747204881,55.755787,37.548887,131.4,0.0
42.195 km,9.473472390097374,55.755928,37.549473,130.5,-0.9000000000000057
42.195 km,9.512852203141964,55.756015,37.550078,130.5,0.0
42.195 km,9.55235170678388,55.756067,37.5507,130.5,0.0
42.195 km,9.589338667219328,55.756102,37.551285,130.5,0.0
42.195 km,9.627460417340453,55.75614,37.551888,130.5,0.0
42.195 km,9.666045669215272,55.756193,37.552495,130.5,0.0
42.195 km,9.704059296887362,55.75624,37.553093,130.5,0.0
42.195 km,9.742751544201337,55.756305,37.553698,130.5,0.0
42.195 km,9.781315997160709,55.756378,37.554297,130.5,0.0
42.195 km,9.818030537264864,55.756422,37.554875,129.4,-1.0999999999999943
42.195 km,9.854573075371434,55.75648,37.555447,129.4,0.0
42.195 km,9.892435368606785,55.756525,37.556043,129.4,0.0
42.195 km,9.93076307159173,55.756603,37.556637,129.4,0.0
42.195 km,9.9681913805698,55.756672,37.55722,129.4,0.0
42.195 km,10.002883032838955,55.756748,37.557755,128.5,0.0
42.195 km,10.041028774390707,55.756807,37.55835,128.5,0.0
42.195 km,10.068476785898296,55.756928,37.558695,130.5,0.0
42.195 km,10.101668632875294,55.757223,37.558627,131.4,0.0
42.195 km,10.13709161608473,55.757538,37.558558,134.4,0.0
42.195 km,10.169916005417269,55.75783,37.558487,135.5,0.0
42.195 km,10.203352777062603,55.758123,37.558372,138.4,0.9000000000000057
42.195 km,10.235502083941611,55.758405,37.558263,139.4,0.0
42.195 km,10.270992923178706,55.758718,37.558157,140.5,0.0
42.195 km,10.309520192168499,55.759062,37.558093,141.4,0.0
42.195 km,10.346056541337061,55.75939,37.558092,142.5,0.0
42.195 km,10.38033776451135,55.759695,37.558148,144.5,0.0
42.195 km,10.415362075908947,55.76,37.558282,146.5,1.0999999999999943
42.195 km,10.454293561755883,55.760338,37.558438,147.4,0.0
42.195 km,10.491193492541216,55.760643,37.558667,149.5,0.0
42.195 km,10.52801517793273,55.760943,37.558913,149.5,0.0
42.195 km,10.566184748832168,55.761258,37.559152,151.5,0.0
42.195 km,10.602526911137781,55.761557,37.559383,151.5,0.0
42.195 km,10.641474749169985,55.761875,37.55964,151.5,0.0
42.195 km,10.677256428454728,55.762163,37.559892,151.5,0.0
42.195 km,10.713421879678563,55.762462,37.560117,151.5,0.0
42.195 km,10.751654491105134,55.762782,37.560337,152.4,0.0
42.195 km,10.789426754381543,55.76309,37.560588,152.4,0.0
42.195 km,10.828569262115522,55.763275,37.561073,152.4,0.0
42.195 km,10.868403593359332,55.76317,37.561677,152.4,0.0
42.195 km,10.90634791506632,55.76304,37.562235,151.5,0.0
42.195 km,10.941972292573455,55.76295,37.562773,151.5,0.0
42.195 km,10.978772884457973,55.762868,37.56334,151.5,0.0
42.195 km,11.016518966869725,55.762758,37.563908,150.4,-1.0999999999999943
42.195 km,11.055443569755061,55.762647,37.564495,150.4,0.0
42.195 km,11.093117338028172,55.762557,37.565073,150.4,0.0
42.195 km,11.13042957729048,55.762463,37.565643,148.4,-2.0
42.195 km,11.168875522886632,55.76236,37.566227,148.4,0.0
42.195 km,11.207842979947845,55.762263,37.566823,148.4,0.0
42.195 km,11.24721371452283,55.762155,37.56742,146.5,0.0
42.195 km,11.286419121802451,55.762062,37.568022,146.5,0.0
42.195 km,11.324962365265268,55.761975,37.568615,145.4,0.0
42.195 km,11.364373424101197,55.761897,37.569227,145.4,0.9000000000000057
42.195 km,11.402368146170101,55.761812,37.569813,144.5,0.0
42.195 km,11.439754648321859,55.761723,37.570387,145.4,0.9000000000000057
42.195 km,11.477254310531531,55.761633,37.570962,144.5,0.0
42.195 km,11.515578215645569,55.761538,37.571548,143.4,0.0
42.195 km,11.554619965340207,55.761455,37.572152,144.5,0.0
42.195 km,11.592959311202694,55.761387,37.57275,144.5,0.0
42.195 km,11.632342474058078,55.761298,37.573357,143.4,0.0
42.195 km,11.67246084963105,55.761203,37.573973,141.4,-1.0999999999999943
42.195 km,11.712775920227122,55.76114,37.574605,140.5,0.0
42.195 km,11.752640781704063,55.761088,37.575233,139.4,0.0
42.195 km,11.79258126918836,55.761035,37.575862,138.4,-1.0
42.195 km,11.830319223383075,55.760992,37.576458,138.4,0.0
42.195 km,11.868674072416454,55.760928,37.577058,137.5,-0.9000000000000057
42.195 km,11.906503080757899,55.760853,37.577645,137.5,0.0
42.195 km,11.942641839610271,55.76078,37.578205,136.4,-1.0999999999999943
42.195 km,11.979621570986343,55.760743,37.57879,136.4,0.0
42.195 km,12.018751861655076,55.760687,37.579402,141.4,0.0
42.195 km,12.057484751147001,55.760532,37.579953,141.4,0.0
42.195 km,12.095381287861473,55.760377,37.580487,141.4,0.0
42.195 km,12.13221971026326,55.760147,37.580908,141.4,0.0
42.195 km,12.167171549949162,55.759952,37.581343,141.4,0.0
42.195 km,12.202210848077835,55.759735,37.581747,144.5,-0.9000000000000057
42.195 km,12.238954859808151,55.759507,37.582168,146.5,0.0
42.195 km,12.274901514359222,55.759398,37.582705,147.4,0.0
42.195 km,12.313422861605364,55.759278,37.58328,147.4,0.0
42.195 km,12.351479042666547,55.759162,37.58385,149.5,1.0999999999999943
42.195 km,12.38786881314758,55.75901,37.584353,149.5,0.0
42.195 km,12.426271810337417,55.758675,37.58442,149.5,0.0
42.195 km,12.467394191431671,55.758308,37.584348,148.4,0.0
42.195 km,12.50690181760512,55.757963,37.584212,148.4,0.0
42.195 km,12.545139327229585,55.75762,37.584212,149.5,0.0
42.195 km,12.582773269348946,55.757283,37.584177,149.5,0.0
42.195 km,12.62203230538461,55.756932,37.584122,149.5,0.0
42.195 km,12.660719137881065,55.756587,37.58405,147.4,0.0
42.195 km,12.699750761987229,55.756238,37.583995,147.4,0.0
42.195 km,12.738638214545341,55.75589,37.583943,150.4,0.0
42.195 km,12.777597273437994,55.755542,37.583883,150.4,0.0
42.195 km,12.816683093213792,55.755193,37.583817,149.5,0.0
42.195 km,12.855304328505538,55.754848,37.583755,148.4,0.0
42.195 km,12.89419885752851,55.754502,37.583677,145.4,-3.0
42.195 km,12.931968365986068,55.754165,37.583612,144.5,0.0
42.195 km,12.97230803131376,55.753805,37.583543,143.4,0.0
42.195 km,13.011833517378108,55.753453,37.583463,141.4,-1.0999999999999943
42.195 km,13.052143877905138,55.753093,37.583397,138.4,-1.0
42.195 km,13.09321943497354,55.752727,37.58332,137.5,-0.9000000000000057
42.195 km,13.131149555846969,55.752388,37.583263,136.4,-1.0999999999999943
42.195 km,13.184010093652025,55.751933,37.583025,136.4,0.0
42.195 km,13.219007043604043,55.751639,37.583012,136.4,0.0
42.195 km,13.253442765211314,55.75133,37.583025,136.4,0.9000000000000057
42.195 km,13.2939067968345,55.750967,37.58303,136.4,0.0
42.195 km,13.335150408387832,55.750597,37.583002,136.4,0.0
42.195 km,13.374624235672652,55.750243,37.582972,135.5,0.0
42.195 km,13.415572594546301,55.749877,37.58291,135.5,0.0
42.195 km,13.453796683597849,55.749535,37.582862,137.5,0.0
42.195 km,13.49278311123842,55.749188,37.582788,137.5,0.0
42.195 km,13.532962019396741,55.74883,37.582722,138.4,0.0
42.195 km,13.571893443583772,55.748482,37.58267,138.4,0.0
42.195 km,13.612459983264449,55.748118,37.582647,140.5,0.0
42.195 km,13.650777939326192,55.747775,37.582607,142.5,2.0
42.195 km,13.690076025415868,55.747423,37.58257,142.5,0.0
42.195 km,13.728239667718618,55.747082,37.58251,142.5,0.0
42.195 km,13.767290914850841,55.746733,37.582493,142.5,0.0
42.195 km,13.807834717642072,55.746377,37.582627,141.4,0.0
42.195 km,13.848241148113278,55.746027,37.582795,141.4,0.0
42.195 km,13.888583797968762,55.745673,37.58293,143.4,0.0
42.195 km,13.928127793987032,55.745332,37.583102,144.5,0.0
42.195 km,13.968824184605978,55.744978,37.583263,143.4,0.0
42.195 km,14.008787799184384,55.744627,37.583395,140.5,0.0
42.195 km,14.049142171425254,55.744275,37.583547,139.4,0.0
42.195 km,14.088780165152725,55.74393,37.583702,140.5,-0.9000000000000057
42.195 km,14.12897947747729,55.743582,37.58387,140.5,0.0
42.195 km,14.17002712590668,55.74322,37.583993,140.5,0.0
42.195 km,14.209523690535637,55.742873,37.584122,140.5,0.0
42.195 km,14.24838183673812,55.742532,37.584252,138.4,0.0
42.195 km,14.289878916058779,55.742168,37.584392,138.4,0.0
42.195 km,14.328359703139956,55.74183,37.584518,138.4,0.0
42.195 km,14.369785773041306,55.741468,37.584668,138.4,0.0
42.195 km,14.40813733920383,55.74113,37.584785,138.4,0.9000000000000057
42.195 km,14.445370277157686,55.7408,37.584878,138.4,0.0
42.195 km,14.482203865095727,55.740483,37.585038,137.5,-0.9000000000000057
42.195 km,14.519870441664356,55.74016,37.585215,137.5,0.0
42.195 km,14.55966805430477,55.739817,37.58539,137.5,0.0
42.195 km,14.598615711849988,55.739482,37.585567,137.5,0.0
42.195 km,14.637338791626338,55.739148,37.585737,136.4,-1.0999999999999943
42.195 km,14.676560961285444,55.738815,37.58594,137.5,1.0999999999999943
42.195 km,14.715216955398482,55.738528,37.586282,137.5,0.0
42.195 km,14.753891165756901,55.738283,37.586717,137.5,-0.9000000000000057
42.195 km,14.79256569422101,55.738093,37.587232,137.5,0.0
42.195 km,14.832608133912563,55.73788,37.587745,137.5,-1.9000000000000057
42.195 km,14.871913883086801,55.737672,37.58825,137.5,0.0
42.195 km,14.909704330674849,55.737495,37.588763,136.4,0.0
42.195 km,14.948618927263162,55.737302,37.589278,135.5,0.0
42.195 km,14.987989128183589,55.737105,37.589798,135.5,0.0
42.195 km,15.027849241715481,55.7369,37.590318,134.4,0.0
42.195 km,15.068653492030165,55.73669,37.59085,134.4,0.0
42.195 km,15.108206929089118,55.736505,37.591387,133.5,0.0
42.195 km,15.147918744039627,55.736318,37.591925,133.5,0.0
42.195 km,15.186544791224968,55.73614,37.592452,133.5,0.0
42.195 km,15.22557746261823,55.735963,37.592988,132.4,0.0
42.195 km,15.26588633221869,55.735767,37.593527,130.5,-0.9000000000000057
42.195 km,15.307179759905356,55.735557,37.594068,130.5,0.0
42.195 km,15.341826155458541,55.735395,37.594538,128.5,-0.9000000000000057
42.195 km,15.378847359152045,55.73522,37.595038,130.5,1.0999999999999943
42.195 km,15.416917684834079,55.735052,37.595565,130.5,0.0
42.195 km,15.455151001562712,55.734892,37.596103,131.4,0.0
42.195 km,15.493654941571231,55.734737,37.59665,131.4,0.0
42.195 km,15.530726152145261,55.734572,37.597162,132.4,0.0
42.195 km,15.567334717364632,55.73442,37.597678,134.4,0.0
42.195 km,15.603152705798374,55.734247,37.598158,133.5,0.0
42.195 km,15.641017762078036,55.734078,37.59868,133.5,0.0
42.195 km,15.678492809878984,55.733903,37.599187,134.4,0.0
42.195 km,15.716256326471058,55.733733,37.599707,133.5,0.0
42.195 km,15.75439082679007,55.73356,37.60023,133.5,0.0
42.195 km,15.792950152227654,55.733365,37.600737,132.4,0.0
42.195 km,15.831461843793088,55.733195,37.60127,132.4,0.0
42.195 km,15.869188972271296,55.733028,37.601792,130.5,-0.9000000000000057
42.195 km,15.910871031994299,55.732832,37.602357,129.4,0.0
42.195 km,15.952213860792863,55.73264,37.60292,128.5,0.0
42.195 km,15.993443955793426,55.73245,37.603483,127.4,0.0
42.195 km,16.03466442882382,55.732285,37.60407,125.4,-1.0999999999999943
42.195 km,16.07517598027337,55.732097,37.60462,125.4,0.0
42.195 km,16.11399698723568,55.731918,37.605148,126.5,0.0
42.195 km,16.15112036414468,55.73175,37.605658,125.4,-1.0999999999999943
42.195 km,16.189066495766042,55.731567,37.606167,126.5,0.0
42.195 km,16.227665354513356,55.731347,37.60664,125.4,0.0
42.195 km,16.267113647365225,55.73114,37.607147,125.4,0.0
42.195 km,16.306036903356397,55.73097,37.607688,125.4,0.0
42.195 km,16.34368743840014,55.730818,37.608223,126.5,0.0
42.195 km,16.381862934817956,55.730658,37.60876,127.4,0.9000000000000057
42.195 km,16.41982682671736,55.730502,37.609297,128.5,1.0999999999999943
42.195 km,16.454949959448744,55.730342,37.609777,129.4,0.9000000000000057
42.195 km,16.489424975510317,55.730128,37.610173,130.5,0.0
42.195 km,16.524200054687885,55.730033,37.610692,132.4,0.0
42.195 km,16.558371509385193,55.729918,37.611195,133.5,0.0
42.195 km,16.59382838846005,55.729775,37.611698,134.4,0.9000000000000057
42.195 km,16.630846415925195,55.729907,37.612117,133.5,0.0
42.195 km,16.672194407749043,55.73027,37.612252,133.5,0.0
42.195 km,16.711282349138763,55.73062,37.612295,134.4,0.0
42.195 km,16.74950061518084,55.730963,37.612292,134.4,0.0
42.195 km,16.78613959821716,55.731292,37.612285,134.4,0.0
42.195 km,16.823604358663598,55.731628,37.612307,134.4,0.0
42.195 km,16.862133007757812,55.731973,37.612348,134.4,0.0
42.195 km,16.90028332415744,55.732315,37.612377,134.4,0.0
42.195 km,16.93688900113397,55.732642,37.612428,134.4,0.0
42.195 km,16.97748482446096,55.733002,37.612523,134.4,0.0
42.195 km,17.013077002900364,55.733318,37.612608,134.4,0.0
42.195 km,17.048619824890608,55.733632,37.612707,134.4,0.0
42.195 km,17.08372806075281,55.733945,37.612773,133.5,0.0
42.195 km,17.121897003424607,55.734277,37.612923,134.4,0.0
42.195 km,17.162226094713635,55.734625,37.613098,133.5,0.0
42.195 km,17.20203966756801,55.734972,37.61325,133.5,0.0
42.195 km,17.242534994104265,55.73532,37.613437,132.4,-1.0999999999999943
42.195 km,17.283461367978205,55.735663,37.61367,132.4,1.0
42.195 km,17.32360078410328,55.73601,37.613842,130.5,0.0
42.195 km,17.362599720998308,55.736335,37.614072,130.5,0.0
42.195 km,17.403881143500367,55.736677,37.614325,129.4,0.0
42.195 km,17.444063792322996,55.737012,37.614562,128.5,-0.9000000000000057
42.195 km,17.484670386593535,55.737358,37.614765,128.5,0.0
42.195 km,17.52498784406203,55.737697,37.61499,127.4,0.0
42.195 km,17.56556668609642,55.738037,37.615222,128.5,0.0
42.195 km,17.60686025982214,55.738383,37.615457,127.4,0.0
42.195 km,17.647797257483298,55.73873,37.615672,126.5,0.0
42.195 km,17.685508796507033,55.739043,37.6159,126.5,0.0
42.195 km,17.725497778448158,55.73937,37.616158,126.5,0.0
42.195 km,17.76451091212481,55.73971,37.616302,126.5,0.0
42.195 km,17.805404922990466,55.740057,37.616515,125.4,0.0
42.195 km,17.844392581818887,55.74039,37.616705,125.4,0.0
42.195 km,17.885172534972355,55.74075,37.616805,124.5,-0.9000000000000057
42.195 km,17.924747146960808,55.7411,37.6167,125.4,0.0
42.195 km,17.962264397482272,55.741413,37.61648,125.4,0.0
42.195 km,18.001314337348564,55.741732,37.616223,125.4,0.0
42.195 km,18.039968547694414,55.742053,37.61599,124.5,0.0
42.195 km,18.07962605923096,55.742387,37.61578,125.4,0.0
42.195 km,18.117996437978427,55.74272,37.615625,125.4,0.0
42.195 km,18.1568651882579,55.743045,37.615402,126.5,1.0999999999999943
42.195 km,18.197481181692424,55.74339,37.615193,125.4,0.0
42.195 km,18.236311075386183,55.743715,37.61497,125.4,0.0
42.195 km,18.275505639707983,55.744033,37.614703,124.5,0.0
42.195 km,18.31617818816602,55.744387,37.614598,124.5,0.0
42.195 km,18.355724583142848,55.744738,37.614598,124.5,0.0
42.195 km,18.396892863153536,55.745083,37.614365,124.5,0.0
42.195 km,18.4385099959856,55.745423,37.61409,123.4,0.0
42.195 km,18.47919676514478,55.74575,37.613802,123.4,0.0
42.195 km,18.519646312496008,55.746077,37.613522,122.4,0.0
42.195 km,18.558545424898004,55.746403,37.61331,123.4,1.0
42.195 km,18.60074297891835,55.746695,37.613697,123.4,0.0
42.195 km,18.64066804325829,55.746888,37.614232,122.4,0.0
42.195 km,18.68151303409919,55.747073,37.614793,122.4,0.0
42.195 km,18.721022567347898,55.74725,37.615338,123.4,0.0
42.195 km,18.760395384458064,55.747417,37.61589,123.4,0.0
42.195 km,18.798031332638978,55.74756,37.616432,121.5,0.0
42.195 km,18.83593876087501,55.747693,37.616987,122.4,0.0
42.195 km,18.873967278914495,55.747803,37.61756,122.4,0.0
42.195 km,18.912408758356467,55.747912,37.61814,122.4,0.0
42.195 km,18.95174127573997,55.748007,37.618743,123.4,0.0
42.195 km,18.991411828836554,55.748082,37.61936,123.4,0.0
42.195 km,19.030296970865567,55.74816,37.619963,122.4,0.0
42.195 km,19.069751080501902,55.74823,37.620578,123.4,0.0
42.195 km,19.10867425306617,55.748275,37.621192,123.4,0.0
42.195 km,19.147434859513226,55.748323,37.621803,122.4,0.0
42.195 km,19.18608890023084,55.748377,37.62241,123.4,0.0
42.195 km,19.22434572764287,55.748425,37.623013,122.4,0.0
42.195 km,19.26258942172771,55.748458,37.623618,122.4,0.0
42.195 km,19.30169135789934,55.748458,37.624237,122.4,0.0
42.195 km,19.34029810739325,55.748492,37.624847,123.4,0.0
42.195 km,19.37998733637338,55.74857,37.625463,122.4,0.0
42.195 km,19.417747634859808,55.748633,37.626053,122.4,0.0
42.195 km,19.455308063509797,55.748648,37.62665,123.4,0.0
42.195 km,19.49401400963755,55.748683,37.627263,122.4,0.0
42.195 km,19.532105209899022,55.748688,37.627868,123.4,0.0
42.195 km,19.571776038997225,55.748665,37.628498,123.4,0.0
42.195 km,19.6113552736436,55.748603,37.629118,123.4,0.0
42.195 km,19.649365801383112,55.748557,37.629717,123.4,0.0
42.195 km,19.688475242892082,55.748478,37.630323,122.4,0.0
42.195 km,19.726004698692556,55.748392,37.6309,123.4,0.0
42.195 km,19.766278632026705,55.74832,37.631528,123.4,0.0
42.195 km,19.805782473503598,55.748212,37.632125,123.4,1.0
42.195 km,19.844325441065056,55.748082,37.632693,122.4,0.0
42.195 km,19.882975602641956,55.74795,37.633262,122.4,0.0
42.195 km,19.922399485386375,55.747832,37.633853,122.4,0.0
42.195 km,19.961549985831006,55.7477,37.63443,122.4,0.0
42.195 km,20.00052275714716,55.747553,37.634993,120.4,-1.0999999999999943
42.195 km,20.040468282693958,55.747382,37.635552,120.4,0.0
42.195 km,20.079587546656967,55.747205,37.63609,120.4,0.0
42.195 km,20.117702554005486,55.74701,37.636588,121.5,0.0
42.195 km,20.15596221247956,55.74679,37.637055,120.4,0.0
42.195 km,20.194728738452984,55.746553,37.637507,121.5,0.0
42.195 km,20.23807791239771,55.746295,37.638023,121.5,0.0
42.195 km,20.276186058517418,55.746078,37.638488,121.5,1.0999999999999943
42.195 km,20.315604772081432,55.745823,37.638923,121.5,0.0
42.195 km,20.354182932213348,55.745553,37.639307,120.4,0.0
42.195 km,20.391128771026015,55.74529,37.639665,120.4,0.0
42.195 km,20.430385193238305,55.744998,37.640015,121.5,0.0
42.195 km,20.469506225995715,55.744695,37.64033,121.5,0.0
42.195 km,20.50698312616865,55.744402,37.640622,119.5,-0.9000000000000057
42.195 km,20.54626739888531,55.744092,37.64092,119.5,0.0
42.195 km,20.585606591066156,55.743783,37.641223,119.5,0.0
42.195 km,20.624950087096448,55.743472,37.64152,119.5,0.0
42.195 km,20.666125924918806,55.74315,37.641842,120.4,0.0
42.195 km,20.706388433432483,55.742828,37.642133,120.4,0.0
42.195 km,20.74601398473118,55.742512,37.642423,120.4,0.0
42.195 km,20.786323697851287,55.742187,37.642705,120.4,0.0
42.195 km,20.826321605148188,55.741865,37.642987,120.4,0.0
42.195 km,20.866923690988813,55.741533,37.643252,120.4,0.0
42.195 km,20.90458493514079,55.74121,37.643427,121.5,0.0
42.195 km,20.943415695830552,55.740877,37.64361,120.4,0.0
42.195 km,20.981948092892804,55.740545,37.643782,120.4,0.0
42.195 km,21.022281696361222,55.740203,37.643992,120.4,0.0
42.195 km,21.061647083525,55.739863,37.644162,120.4,0.0
42.195 km,21.102047044384335,55.739517,37.644355,120.4,0.0
42.195 km,21.140008436074442,55.739193,37.644542,120.4,0.0
42.195 km,21.17809101099876,55.738867,37.644725,120.4,0.0
42.195 km,21.21729978140991,55.738528,37.644893,121.5,1.0999999999999943
42.195 km,21.256355388611624,55.73819,37.645058,120.4,0.0
42.195 km,21.29556798599076,55.737848,37.645207,120.4,0.0
42.195 km,21.333711891222652,55.737513,37.645333,120.4,0.0
42.195 km,21.37072665809517,55.737187,37.645447,119.5,-0.9000000000000057
42.195 km,21.409125260923535,55.73685,37.645575,120.4,0.9000000000000057
42.195 km,21.447450636339187,55.736518,37.64564,119.5,0.0
42.195 km,21.49032725180338,55.73687,37.645425,119.5,0.0
42.195 km,21.53425774466498,55.737257,37.64529,119.5,0.0
42.195 km,21.574661371399653,55.737612,37.645157,119.5,0.0
42.195 km,21.61207458433835,55.737933,37.644983,119.5,0.0
42.195 km,21.6495869786298,55.738258,37.644828,119.5,0.0
42.195 km,21.68889328807114,55.738602,37.64469,119.5,0.0
42.195 km,21.72708137310546,55.738927,37.644497,119.5,0.0
42.195 km,21.76738375579942,55.739275,37.644322,119.5,0.0
42.195 km,21.806643836966764,55.739615,37.644158,118.4,-1.0999999999999943
42.195 km,21.843892919826427,55.73994,37.644022,119.5,1.0999999999999943
42.195 km,21.88430220418161,55.74028,37.643797,119.5,0.0
42.195 km,21.923580531679384,55.740618,37.64362,120.4,0.9000000000000057
42.195 km,21.959900488523036,55.740922,37.643413,119.5,0.0
42.195 km,21.9998159033736,55.741268,37.643247,119.5,0.0
42.195 km,22.038164818629074,55.741588,37.643023,119.5,0.0
42.195 km,22.075620643806204,55.741898,37.642793,120.4,0.0
42.195 km,22.113319381497654,55.742202,37.64253,120.4,0.0
42.195 km,22.150665227003163,55.74249,37.642227,120.4,0.0
42.195 km,22.18896713321496,55.742797,37.641953,119.5,0.0
42.195 km,22.225362661714463,55.743098,37.641735,119.5,0.0
42.195 km,22.263861788042643,55.743402,37.641445,118.4,0.0
42.195 km,22.30274403842538,55.743698,37.641117,116.4,0.0
42.195 km,22.34074690555968,55.743992,37.64081,119.5,0.0
42.195 km,22.38052544190598,55.744307,37.640512,118.4,0.0
42.195 km,22.418268414744237,55.744602,37.640217,118.4,0.0
42.195 km,22.457422602264764,55.744913,37.639928,118.4,0.0
42.195 km,22.495744637455534,55.745195,37.63958,119.5,1.0999999999999943
42.195 km,22.536652428338964,55.74549,37.639193,119.5,0.0
42.195 km,22.57703943121587,55.745782,37.638812,120.4,0.0
42.195 km,22.615455198042245,55.746032,37.638393,119.5,0.0
42.195 km,22.653614972995054,55.746147,37.637852,120.4,0.0
42.195 km,22.69875363289206,55.745845,37.637377,122.4,0.0
42.195 km,22.74299330166083,55.745525,37.63696,123.4,0.0
42.195 km,22.781460245333633,55.745288,37.63653,123.4,0.0
42.195 km,22.823023953592873,55.745573,37.636732,125.4,0.0
42.195 km,22.863459655745633,55.745858,37.63713,127.4,0.9000000000000057
42.195 km,22.901603345967235,55.746118,37.637525,129.4,0.9000000000000057
42.195 km,22.94023961227568,55.746393,37.6379,130.5,0.0
42.195 km,22.975708843689237,55.746647,37.63824,130.5,0.0
42.195 km,23.012980986611964,55.746913,37.6386,131.4,0.0
42.195 km,23.05082281513752,55.747182,37.638968,131.4,0.0
42.195 km,23.090914842237236,55.747463,37.639367,131.4,0.0
42.195 km,23.129918681965226,55.74774,37.639747,130.5,0.0
42.195 km,23.16940270229011,55.748018,37.640137,129.4,0.0
42.195 km,23.209684307428876,55.748297,37.640545,127.4,-1.0999999999999943
42.195 km,23.250609619401136,55.748587,37.640945,125.4,-2.0
42.195 km,23.291399885831638,55.748887,37.641315,124.5,0.0
42.195 km,23.329120688319325,55.749202,37.641535,123.4,0.0
42.195 km,23.369236114069352,55.749538,37.641765,123.4,0.0
42.195 km,23.40733936008252,55.749855,37.641992,124.5,0.0
42.195 km,23.442334188005713,55.750128,37.642267,125.4,0.9000000000000057
42.195 km,23.478851468385677,55.750392,37.64261,126.5,0.0
42.195 km,23.516597224739563,55.750625,37.643045,127.4,0.0
42.195 km,23.552215338818066,55.750755,37.643558,129.4,0.9000000000000057
42.195 km,23.588672888696273,55.750852,37.64411,130.5,0.0
42.195 km,23.62794866111001,55.7508,37.644727,131.4,0.0
42.195 km,23.66281569099445,55.750885,37.64525,133.5,1.0999999999999943
42.195 km,23.702037446762755,55.751105,37.645737,134.4,0.0
42.195 km,23.738368555819854,55.751363,37.646082,134.4,0.0
42.195 km,23.7711244208083,55.75163,37.6463,135.5,0.0
